MIU_DOCUMENTOS,PATH_ADUNTO,s3_bucket,s3_key,exists,http_status,error
997217,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144518/20180989/miuDocumento_997217_13.Micklethwait.Cap.7.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144518/20180989/miuDocumento_997217_13.Micklethwait.Cap.7.pdf,Y,200,
997218,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144519/20180989/miuDocumento_997217_13.Micklethwait.Cap.7.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144519/20180989/miuDocumento_997217_13.Micklethwait.Cap.7.pdf,Y,200,
997221,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144518/20180989/miuDocumento_997221_15.Micklethwait.Conclusin.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144518/20180989/miuDocumento_997221_15.Micklethwait.Conclusin.pdf,Y,200,
997222,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144519/20180989/miuDocumento_997221_15.Micklethwait.Conclusin.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144519/20180989/miuDocumento_997221_15.Micklethwait.Conclusin.pdf,Y,200,
997233,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143421/20041076/miuDocumento_997233_CalendarioSeminarioAdministracin1C2026.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143421/20041076/miuDocumento_997233_CalendarioSeminarioAdministracin1C2026.xlsx,Y,200,
997234,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143420/20041076/miuDocumento_997234_CalendarioSeminarioAdministracin1B2026.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143420/20041076/miuDocumento_997234_CalendarioSeminarioAdministracin1B2026.xlsx,Y,200,
997236,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144588/20041039/miuDocumento_997236_Historiadelliberalismoydelmarxismo2026.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/144588/20041039/miuDocumento_997236_Historiadelliberalismoydelmarxismo2026.docx,Y,200,
997237,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144588/20041039/miuDocumento_997237_LiberalismoyUtopa.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/144588/20041039/miuDocumento_997237_LiberalismoyUtopa.docx,Y,200,
997260,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143415/97000473/miuDocumento_997260_ProgramadeCursoRiskManagment2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143415/97000473/miuDocumento_997260_ProgramadeCursoRiskManagment2026.pdf,Y,200,
995667,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958862_ThompsonThompson,Ch7-PatternsofInheritance_995667.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958862_ThompsonThompson,Ch7-PatternsofInheritance_995667.pdf",Y,200,
995471,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/136208/20090970/miuDocumento_944229_GenderTrouble-Butler_958681_980244_995471.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/136208/20090970/miuDocumento_944229_GenderTrouble-Butler_958681_980244_995471.pdf,Y,200,
995651,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995650_ParticipacionenClase,GeneticaClinica.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995650_ParticipacionenClase,GeneticaClinica.pdf",Y,200,
995474,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/136208/20090970/miuDocumento_944230_DevelopmentAsFreedom-AmartyaSen_958683_980245_995474.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/136208/20090970/miuDocumento_944230_DevelopmentAsFreedom-AmartyaSen_958683_980245_995474.pdf,Y,200,
995691,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958874_GardnerandSutherlandChromosomalAbnormalities,Ch14StructuralRearrangements_995691.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958874_GardnerandSutherlandChromosomalAbnormalities,Ch14StructuralRearrangements_995691.pdf",Y,200,
995476,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/136208/20090970/miuDocumento_944230_DevelopmentAsFreedom-AmartyaSen_958683_980245_995476.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/136208/20090970/miuDocumento_944230_DevelopmentAsFreedom-AmartyaSen_958683_980245_995476.pdf,Y,200,
995688,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958842_Basic-concepts-dysmorphology-Temtamy-2010_995688.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958842_Basic-concepts-dysmorphology-Temtamy-2010_995688.pdf,Y,200,
995641,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995638_8.CasosClinicos-Genodermatosis.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995638_8.CasosClinicos-Genodermatosis.pdf,Y,200,
995677,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958866_StandardizedHumanPedigreeNomenclature_995677.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958866_StandardizedHumanPedigreeNomenclature_995677.pdf,Y,200,
995649,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995646_10.Tamizajes,GeneticaClinica.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995646_10.Tamizajes,GeneticaClinica.pdf",Y,200,
995908,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143583/20040100/miuDocumento_995907_3.TheHistoryofSequencingDNA.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143583/20040100/miuDocumento_995907_3.TheHistoryofSequencingDNA.pdf,Y,200,
996406,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144708/20180351/miuDocumento_996406_15.LighthizerR.NoTradeisFree.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144708/20180351/miuDocumento_996406_15.LighthizerR.NoTradeisFree.pdf,Y,200,
996411,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144708/20180351/miuDocumento_996411_20.GordonP.H.KarlinM.2026.TheAlliesAfterAmerica.InSearchofPlanB..pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144708/20180351/miuDocumento_996411_20.GordonP.H.KarlinM.2026.TheAlliesAfterAmerica.InSearchofPlanB..pdf,Y,200,
996412,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144708/20180351/miuDocumento_996412_21.TakeyhR.2025.TrumpsMiddleEastOrder..pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144708/20180351/miuDocumento_996412_21.TakeyhR.2025.TrumpsMiddleEastOrder..pdf,Y,200,
996372,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143742/20141005/miuDocumento_961558_Acentuaciongraficaenespanol(Enclave)MayraFranke.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143742/20141005/miuDocumento_961558_Acentuaciongraficaenespanol(Enclave)MayraFranke.pdf,Y,200,
996733,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144845/20110699/miuDocumento_996733_Class1_CypressSemiconductor-20251228T063923Z-3-001.zip,miu-documentos,DATA-DOCS/miu-hml/documentos/144845/20110699/miuDocumento_996733_Class1_CypressSemiconductor-20251228T063923Z-3-001.zip,Y,200,
996745,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144845/20110699/miuDocumento_996745_Class13_LincolnElectricCompany-20251228T064103Z-3-001.zip,miu-documentos,DATA-DOCS/miu-hml/documentos/144845/20110699/miuDocumento_996745_Class13_LincolnElectricCompany-20251228T064103Z-3-001.zip,Y,200,
996910,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143981/12900745/miuDocumento_996910_04.Contratoyejecucionhidroelectricaen26.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143981/12900745/miuDocumento_996910_04.Contratoyejecucionhidroelectricaen26.docx,Y,200,
996378,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143742/20141005/miuDocumento_961570_NORMASVANCOUVER.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143742/20141005/miuDocumento_961570_NORMASVANCOUVER.pdf,Y,200,
998146,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144125/12870542/miuDocumento_998146_250103-los-derechos-del-hombre.Rand.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144125/12870542/miuDocumento_998146_250103-los-derechos-del-hombre.Rand.pdf,Y,200,
998147,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144121/12870542/miuDocumento_998146_250103-los-derechos-del-hombre.Rand.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144121/12870542/miuDocumento_998146_250103-los-derechos-del-hombre.Rand.pdf,Y,200,
998148,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144122/12870542/miuDocumento_998146_250103-los-derechos-del-hombre.Rand.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144122/12870542/miuDocumento_998146_250103-los-derechos-del-hombre.Rand.pdf,Y,200,
998171,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144153/20150835/miuDocumento_998171_Examen_Diagnostico_Matematica_Avanzada.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144153/20150835/miuDocumento_998171_Examen_Diagnostico_Matematica_Avanzada.pdf,Y,200,
995664,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995664.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995664.pdf",Y,200,
995644,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995642_9.CasosClinicos-EIMs.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143595/20040100/miuDocumento_995642_9.CasosClinicos-EIMs.pdf,Y,200,
995665,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995665.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995665.pdf",Y,200,
995685,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958882_RiskAssesmentandGeneticCounseling_995685.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958882_RiskAssesmentandGeneticCounseling_995685.pdf,Y,200,
995879,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143583/20040100/miuDocumento_995854_3_995879.Bioinformatica,miu-documentos,DATA-DOCS/miu-hml/documentos/143583/20040100/miuDocumento_995854_3_995879.Bioinformatica,Y,200,
995886,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143583/20040100/miuDocumento_995875_11_995886.ParticipacionenClase,CienciasOmicas",miu-documentos,"DATA-DOCS/miu-hml/documentos/143583/20040100/miuDocumento_995875_11_995886.ParticipacionenClase,CienciasOmicas",Y,200,
995584,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/133129/20090970/miuDocumento_923278_Fundamentaciondelametafisicadelascostumbres-Kant_958608_995584.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/133129/20090970/miuDocumento_923278_Fundamentaciondelametafisicadelascostumbres-Kant_958608_995584.pdf,Y,200,
995562,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/133129/20090970/miuDocumento_923251_Concepcionesdeetica-Camps,etal_958584_995562.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/133129/20090970/miuDocumento_923251_Concepcionesdeetica-Camps,etal_958584_995562.pdf",Y,200,
995361,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/133191/20010364/miuDocumento_924806_mariolaborda,+Journal+manager,+17432-51259-1-CE_981673_995361.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/133191/20010364/miuDocumento_924806_mariolaborda,+Journal+manager,+17432-51259-1-CE_981673_995361.pdf",N,404,
996151,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144844/20110699/miuDocumento_996151_Class3_TheBarakat-20251218T033845Z-3-001.zip,miu-documentos,DATA-DOCS/miu-hml/documentos/144844/20110699/miuDocumento_996151_Class3_TheBarakat-20251218T033845Z-3-001.zip,Y,200,
996156,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144844/20110699/miuDocumento_996156_Class8_KrispyKremeDoughnuts-20251218T033858Z-3-001.zip,miu-documentos,DATA-DOCS/miu-hml/documentos/144844/20110699/miuDocumento_996156_Class8_KrispyKremeDoughnuts-20251218T033858Z-3-001.zip,Y,200,
996159,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144844/20110699/miuDocumento_996159_Class11_BrazosPartnerstheCoMarkLBO-20251218T033801Z-3-001.zip,miu-documentos,DATA-DOCS/miu-hml/documentos/144844/20110699/miuDocumento_996159_Class11_BrazosPartnerstheCoMarkLBO-20251218T033801Z-3-001.zip,Y,200,
996166,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996166_GRUPOSDEFIJOyCOMUNIDADES1rarot2026.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996166_GRUPOSDEFIJOyCOMUNIDADES1rarot2026.docx,Y,200,
996167,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143861/20070803/miuDocumento_996166_GRUPOSDEFIJOyCOMUNIDADES1rarot2026.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143861/20070803/miuDocumento_996166_GRUPOSDEFIJOyCOMUNIDADES1rarot2026.docx,Y,200,
996168,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996168_ROLDETURNOS.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996168_ROLDETURNOS.xlsx,Y,200,
996169,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143861/20070803/miuDocumento_996168_ROLDETURNOS.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143861/20070803/miuDocumento_996168_ROLDETURNOS.xlsx,Y,200,
996170,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996170_ROLDEFIJOS.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996170_ROLDEFIJOS.docx,Y,200,
996171,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143861/20070803/miuDocumento_996170_ROLDEFIJOS.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143861/20070803/miuDocumento_996170_ROLDEFIJOS.docx,Y,200,
996195,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143666/20021275/miuDocumento_996195_infoInternosiniciorotenero.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143666/20021275/miuDocumento_996195_infoInternosiniciorotenero.docx,Y,200,
996196,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996196_REGLAMENTOINTERNOPARAELESTUDIANTEDEMEDICINA.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143697/20070803/miuDocumento_996196_REGLAMENTOINTERNOPARAELESTUDIANTEDEMEDICINA.docx,Y,200,
997264,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143415/97000473/miuDocumento_997264_Lectura4.ExcesodeLiquidezRiesgoono.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143415/97000473/miuDocumento_997264_Lectura4.ExcesodeLiquidezRiesgoono.pdf,Y,200,
997268,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144827/20230676/miuDocumento_997268_00Guiaparatenerexitoenelcurso.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144827/20230676/miuDocumento_997268_00Guiaparatenerexitoenelcurso.pdf,Y,200,
997286,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143766/20151104/miuDocumento_997286_BQdelasaliva.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143766/20151104/miuDocumento_997286_BQdelasaliva.pdf,Y,200,
997287,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143767/20151104/miuDocumento_997286_BQdelasaliva.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143767/20151104/miuDocumento_997286_BQdelasaliva.pdf,Y,200,
997314,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959091_2025_MarcoconceptualdelaSeguridadylaDefensa.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959091_2025_MarcoconceptualdelaSeguridadylaDefensa.pptx,Y,200,
997412,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143754/20130546/miuDocumento_997412_2026MICROPROGRAMACIONEXCELCLASETEORICA.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143754/20130546/miuDocumento_997412_2026MICROPROGRAMACIONEXCELCLASETEORICA.xlsx,Y,200,
997413,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143755/20130546/miuDocumento_997412_2026MICROPROGRAMACIONEXCELCLASETEORICA.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143755/20130546/miuDocumento_997412_2026MICROPROGRAMACIONEXCELCLASETEORICA.xlsx,Y,200,
997317,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959092_2_2025_Conceptodeguerra.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959092_2_2025_Conceptodeguerra.pptx,Y,200,
997414,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143756/20130546/miuDocumento_997412_2026MICROPROGRAMACIONEXCELCLASETEORICA.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143756/20130546/miuDocumento_997412_2026MICROPROGRAMACIONEXCELCLASETEORICA.xlsx,Y,200,
997319,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_958944_Johnson-paul-tiempos-modernos.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_958944_Johnson-paul-tiempos-modernos.pdf,Y,200,
997530,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143979/20020131/miuDocumento_997530_Lectura2-LasociedadcomocontratoCarlosAugustoVanasco.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143979/20020131/miuDocumento_997530_Lectura2-LasociedadcomocontratoCarlosAugustoVanasco.pdf,Y,200,
997321,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959129_2025_Librosblancosdeseguridadydefensa.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959129_2025_Librosblancosdeseguridadydefensa.pptx,Y,200,
997322,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959088_Queesunadeclaraciondeguerra.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959088_Queesunadeclaraciondeguerra.docx,Y,200,
997323,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_958949_ElusoadecuadodelaIAparaqueseaunaherramientautilynounmedioparacopiarohacertrabajossinaprendizaje.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_958949_ElusoadecuadodelaIAparaqueseaunaherramientautilynounmedioparacopiarohacertrabajossinaprendizaje.pdf,Y,200,
997324,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959480_4_2025_Areasyzonasclavesenelmundo_EUROPAYRUSIA.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959480_4_2025_Areasyzonasclavesenelmundo_EUROPAYRUSIA.pptx,Y,200,
997531,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143980/20020131/miuDocumento_997530_Lectura2-LasociedadcomocontratoCarlosAugustoVanasco.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143980/20020131/miuDocumento_997530_Lectura2-LasociedadcomocontratoCarlosAugustoVanasco.pdf,Y,200,
997565,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144222/97000142/miuDocumento_997565_Caso1ObliII2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144222/97000142/miuDocumento_997565_Caso1ObliII2026.pdf,Y,200,
997327,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959481_5_2025_Areasyzonasclavesenelmundo_AMERICAYAFRICA.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959481_5_2025_Areasyzonasclavesenelmundo_AMERICAYAFRICA.pptx,Y,200,
997559,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143375/20130088/miuDocumento_997559_Syllabus_B.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143375/20130088/miuDocumento_997559_Syllabus_B.pdf,Y,200,
997566,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144221/97000142/miuDocumento_997565_Caso1ObliII2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144221/97000142/miuDocumento_997565_Caso1ObliII2026.pdf,Y,200,
997330,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959482_6_2025_Areasyzonasclavesenelmundo_ORIENTEMEDIOYCHINA.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_959482_6_2025_Areasyzonasclavesenelmundo_ORIENTEMEDIOYCHINA.pptx,Y,200,
997567,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144222/97000142/miuDocumento_997567_PreguntasCaso1AObliII2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144222/97000142/miuDocumento_997567_PreguntasCaso1AObliII2026.pdf,Y,200,
997568,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144221/97000142/miuDocumento_997567_PreguntasCaso1AObliII2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144221/97000142/miuDocumento_997567_PreguntasCaso1AObliII2026.pdf,Y,200,
996911,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143011/12900745/miuDocumento_996910_04.Contratoyejecucionhidroelectricaen26.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143011/12900745/miuDocumento_996910_04.Contratoyejecucionhidroelectricaen26.docx,Y,200,
996922,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143720/23820040/miuDocumento_996922_a_c.nuclicos.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143720/23820040/miuDocumento_996922_a_c.nuclicos.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,Y,200,
996923,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143722/23820040/miuDocumento_996922_a_c.nuclicos.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143722/23820040/miuDocumento_996922_a_c.nuclicos.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,Y,200,
996924,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143721/23820040/miuDocumento_996922_a_c.nuclicos.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143721/23820040/miuDocumento_996922_a_c.nuclicos.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,Y,200,
996384,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143742/20141005/miuDocumento_961575_Citar_referenciar_(Vancouver).pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143742/20141005/miuDocumento_961575_Citar_referenciar_(Vancouver).pdf,Y,200,
996952,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143720/23820040/miuDocumento_996952_enzimas.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143720/23820040/miuDocumento_996952_enzimas.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,Y,200,
996953,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143722/23820040/miuDocumento_996952_enzimas.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143722/23820040/miuDocumento_996952_enzimas.9aed.2018.JeffHardinGregoryBertoni-Becker_sWorldoftheCell-Pearson2018.pdf,Y,200,
